Trem_,Veículo_,Rodeiro Veículo_,Média Rolamento Esquerdo Trem (°C)_delta,Média Rolamento Direito Trem (°C)_delta,DP Rolamento Esquerdo Trem (°C)_delta,DP Rolamento Direito Trem (°C)_delta,Rolamento Esquerdo vagão (°C)_delta,Rolamento Direito vagão (°C)_delta,Média Roda Esquerda Trem (°C)_delta,Média Roda Direita Trem (°C)_delta,DP Roda Esquerda Trem (°C)_delta,DP Roda Direita Trem (°C)_delta,Roda Esquerda vagão (°C)_delta,Roda Direita vagão (°C)_delta
NAG1104,735055,1,20.05,17.64,2.27,1.9300000000000002,24,15,123.15,133.9,24.64,24.870000000000005,155.0,152.0
NAG1104,735055,2,20.05,17.64,2.27,1.9300000000000002,20,23,123.15,133.9,24.64,24.870000000000005,160.0,205.0
NAG1104,735055,3,20.05,17.64,2.27,1.9300000000000002,16,14,123.15,133.9,24.64,24.870000000000005,130.0,155.0
NAG1104,735055,4,20.05,17.64,2.27,1.9300000000000002,14,22,123.15,133.9,24.64,24.870000000000005,175.0,209.0
NAG1104,735056,1,20.05,17.64,2.27,1.9300000000000002,18,19,123.15,133.9,24.64,24.870000000000005,161.0,160.0
NAG1104,735056,2,20.05,17.64,2.27,1.9300000000000002,28,19,123.15,133.9,24.64,24.870000000000005,161.0,140.0
NAG1104,735056,3,20.05,17.64,2.27,1.9300000000000002,18,19,123.15,133.9,24.64,24.870000000000005,171.0,187.0
NAG1104,735056,4,20.05,17.64,2.27,1.9300000000000002,21,20,123.15,133.9,24.64,24.870000000000005,177.0,172.0
NAG1104,735125,1,20.05,17.64,2.27,1.9300000000000002,15,22,123.15,133.9,24.64,24.870000000000005,95.0,107.0
NAG1104,735125,2,20.05,17.64,2.27,1.9300000000000002,18,18,123.15,133.9,24.64,24.870000000000005,107.0,137.0
NAG1104,735125,3,20.05,17.64,2.27,1.9300000000000002,13,16,123.15,133.9,24.64,24.870000000000005,170.0,107.0
NAG1104,735125,4,20.05,17.64,2.27,1.9300000000000002,17,19,123.15,133.9,24.64,24.870000000000005,111.0,202.0
NAG1104,735126,1,20.05,17.64,2.27,1.9300000000000002,19,15,123.15,133.9,24.64,24.870000000000005,166.0,143.0
NAG1104,735126,2,20.05,17.64,2.27,1.9300000000000002,22,19,123.15,133.9,24.64,24.870000000000005,161.0,149.0
NAG1104,735126,3,20.05,17.64,2.27,1.9300000000000002,13,16,123.15,133.9,24.64,24.870000000000005,151.0,153.0
NAG1104,735126,4,20.05,17.64,2.27,1.9300000000000002,34,20,123.15,133.9,24.64,24.870000000000005,101.0,206.0
NAG1104,735267,1,20.05,17.64,2.27,1.9300000000000002,31,18,123.15,133.9,24.64,24.870000000000005,116.0,116.0
NAG1104,735267,2,20.05,17.64,2.27,1.9300000000000002,22,23,123.15,133.9,24.64,24.870000000000005,84.0,86.0
NAG1104,735267,3,20.05,17.64,2.27,1.9300000000000002,13,15,123.15,133.9,24.64,24.870000000000005,143.0,118.0
NAG1104,735267,4,20.05,17.64,2.27,1.9300000000000002,40,21,123.15,133.9,24.64,24.870000000000005,177.0,165.0
NAG1104,735268,1,20.05,17.64,2.27,1.9300000000000002,22,15,123.15,133.9,24.64,24.870000000000005,136.0,101.0
NAG1104,735268,2,20.05,17.64,2.27,1.9300000000000002,26,24,123.15,133.9,24.64,24.870000000000005,120.0,153.0
NAG1104,735268,3,20.05,17.64,2.27,1.9300000000000002,23,20,123.15,133.9,24.64,24.870000000000005,218.0,184.0
NAG1104,735268,4,20.05,17.64,2.27,1.9300000000000002,32,21,123.15,133.9,24.64,24.870000000000005,109.0,186.0
NAG1104,735393,1,20.05,17.64,2.27,1.9300000000000002,18,18,123.15,133.9,24.64,24.870000000000005,69.0,133.0
NAG1104,735393,2,20.05,17.64,2.27,1.9300000000000002,25,18,123.15,133.9,24.64,24.870000000000005,31.0,108.0
NAG1104,735393,3,20.05,17.64,2.27,1.9300000000000002,14,17,123.15,133.9,24.64,24.870000000000005,123.0,142.0
NAG1104,735393,4,20.05,17.64,2.27,1.9300000000000002,18,19,123.15,133.9,24.64,24.870000000000005,97.0,88.0
NAG1104,735394,1,20.05,17.64,2.27,1.9300000000000002,21,18,123.15,133.9,24.64,24.870000000000005,102.0,133.0
NAG1104,735394,2,20.05,17.64,2.27,1.9300000000000002,15,19,123.15,133.9,24.64,24.870000000000005,136.0,144.0
NAG1104,735394,3,20.05,17.64,2.27,1.9300000000000002,12,19,123.15,133.9,24.64,24.870000000000005,135.0,148.0
NAG1104,735394,4,20.05,17.64,2.27,1.9300000000000002,15,17,123.15,133.9,24.64,24.870000000000005,66.0,86.0
NAG1104,735517,1,20.05,17.64,2.27,1.9300000000000002,17,18,123.15,133.9,24.64,24.870000000000005,107.0,100.0
NAG1104,735517,2,20.05,17.64,2.27,1.9300000000000002,20,19,123.15,133.9,24.64,24.870000000000005,144.0,120.0
NAG1104,735517,3,20.05,17.64,2.27,1.9300000000000002,14,14,123.15,133.9,24.64,24.870000000000005,114.0,135.0
NAG1104,735517,4,20.05,17.64,2.27,1.9300000000000002,21,23,123.15,133.9,24.64,24.870000000000005,108.0,122.0
NAG1104,735518,1,20.05,17.64,2.27,1.9300000000000002,15,17,123.15,133.9,24.64,24.870000000000005,151.0,147.0
NAG1104,735518,2,20.05,17.64,2.27,1.9300000000000002,17,19,123.15,133.9,24.64,24.870000000000005,153.0,123.0
NAG1104,735518,3,20.05,17.64,2.27,1.9300000000000002,11,11,123.15,133.9,24.64,24.870000000000005,148.0,163.0
NAG1104,735518,4,20.05,17.64,2.27,1.9300000000000002,17,15,123.15,133.9,24.64,24.870000000000005,171.0,224.0
NAG1104,735519,1,20.05,17.64,2.27,1.9300000000000002,15,17,123.15,133.9,24.64,24.870000000000005,147.0,101.0
NAG1104,735519,2,20.05,17.64,2.27,1.9300000000000002,18,17,123.15,133.9,24.64,24.870000000000005,165.0,213.0
NAG1104,735519,3,20.05,17.64,2.27,1.9300000000000002,16,15,123.15,133.9,24.64,24.870000000000005,154.0,165.0
NAG1104,735519,4,20.05,17.64,2.27,1.9300000000000002,23,17,123.15,133.9,24.64,24.870000000000005,150.0,172.0
NAG1104,735520,1,20.05,17.64,2.27,1.9300000000000002,17,18,123.15,133.9,24.64,24.870000000000005,87.0,154.0
NAG1104,735520,2,20.05,17.64,2.27,1.9300000000000002,19,21,123.15,133.9,24.64,24.870000000000005,115.0,117.0
NAG1104,735520,3,20.05,17.64,2.27,1.9300000000000002,14,15,123.15,133.9,24.64,24.870000000000005,189.0,182.0
NAG1104,735520,4,20.05,17.64,2.27,1.9300000000000002,21,18,123.15,133.9,24.64,24.870000000000005,175.0,219.0
NAG1104,735603,1,20.05,17.64,2.27,1.9300000000000002,21,18,123.15,133.9,24.64,24.870000000000005,110.0,162.0
NAG1104,735603,2,20.05,17.64,2.27,1.9300000000000002,22,20,123.15,133.9,24.64,24.870000000000005,105.0,122.0
NAG1104,735603,3,20.05,17.64,2.27,1.9300000000000002,23,17,123.15,133.9,24.64,24.870000000000005,101.0,112.0
NAG1104,735603,4,20.05,17.64,2.27,1.9300000000000002,24,27,123.15,133.9,24.64,24.870000000000005,109.0,158.0
NAG1104,735604,1,20.05,17.64,2.27,1.9300000000000002,23,14,123.15,133.9,24.64,24.870000000000005,173.0,143.0
NAG1104,735604,2,20.05,17.64,2.27,1.9300000000000002,21,20,123.15,133.9,24.64,24.870000000000005,80.0,133.0
NAG1104,735604,3,20.05,17.64,2.27,1.9300000000000002,14,17,123.15,133.9,24.64,24.870000000000005,90.0,129.0
NAG1104,735604,4,20.05,17.64,2.27,1.9300000000000002,23,19,123.15,133.9,24.64,24.870000000000005,113.0,137.0
NAG1104,735655,1,20.05,17.64,2.27,1.9300000000000002,25,19,123.15,133.9,24.64,24.870000000000005,200.0,177.0
NAG1104,735655,2,20.05,17.64,2.27,1.9300000000000002,32,26,123.15,133.9,24.64,24.870000000000005,99.0,142.0
NAG1104,735655,3,20.05,17.64,2.27,1.9300000000000002,15,17,123.15,133.9,24.64,24.870000000000005,106.0,138.0
NAG1104,735655,4,20.05,17.64,2.27,1.9300000000000002,24,26,123.15,133.9,24.64,24.870000000000005,181.0,115.0
NAG1104,735656,1,20.05,17.64,2.27,1.9300000000000002,24,19,123.15,133.9,24.64,24.870000000000005,172.0,177.0
NAG1104,735656,2,20.05,17.64,2.27,1.9300000000000002,26,22,123.15,133.9,24.64,24.870000000000005,90.0,185.0
NAG1104,735656,3,20.05,17.64,2.27,1.9300000000000002,27,16,123.15,133.9,24.64,24.870000000000005,99.0,117.0
NAG1104,735656,4,20.05,17.64,2.27,1.9300000000000002,21,19,123.15,133.9,24.64,24.870000000000005,146.0,161.0
NAG1104,735691,1,20.05,17.64,2.27,1.9300000000000002,20,17,123.15,133.9,24.64,24.870000000000005,128.0,142.0
NAG1104,735691,2,20.05,17.64,2.27,1.9300000000000002,17,20,123.15,133.9,24.64,24.870000000000005,84.0,264.0
NAG1104,735691,3,20.05,17.64,2.27,1.9300000000000002,19,17,123.15,133.9,24.64,24.870000000000005,102.0,42.0
NAG1104,735691,4,20.05,17.64,2.27,1.9300000000000002,17,18,123.15,133.9,24.64,24.870000000000005,127.0,98.0
NAG1104,735692,1,20.05,17.64,2.27,1.9300000000000002,26,21,123.15,133.9,24.64,24.870000000000005,151.0,161.0
NAG1104,735692,2,20.05,17.64,2.27,1.9300000000000002,28,20,123.15,133.9,24.64,24.870000000000005,84.0,198.0
NAG1104,735692,3,20.05,17.64,2.27,1.9300000000000002,20,31,123.15,133.9,24.64,24.870000000000005,104.0,128.0
NAG1104,735692,4,20.05,17.64,2.27,1.9300000000000002,28,23,123.15,133.9,24.64,24.870000000000005,114.0,36.0
NAG1108,735089,1,18.69,14.829999999999998,3.82,1.8899999999999997,21,14,65.59,61.88000000000001,14.2,12.51,106.0,61.0
NAG1108,735089,2,18.69,14.829999999999998,3.82,1.8899999999999997,18,19,65.59,61.88000000000001,14.2,12.51,45.0,52.0
NAG1108,735089,3,18.69,14.829999999999998,3.82,1.8899999999999997,19,16,65.59,61.88000000000001,14.2,12.51,71.0,67.0
NAG1108,735089,4,18.69,14.829999999999998,3.82,1.8899999999999997,18,16,65.59,61.88000000000001,14.2,12.51,69.0,135.0
NAG1108,735090,1,18.69,14.829999999999998,3.82,1.8899999999999997,22,14,65.59,61.88000000000001,14.2,12.51,33.0,63.0
NAG1108,735090,2,18.69,14.829999999999998,3.82,1.8899999999999997,22,18,65.59,61.88000000000001,14.2,12.51,61.0,68.0
NAG1108,735090,3,18.69,14.829999999999998,3.82,1.8899999999999997,21,16,65.59,61.88000000000001,14.2,12.51,76.0,64.0
NAG1108,735090,4,18.69,14.829999999999998,3.82,1.8899999999999997,19,13,65.59,61.88000000000001,14.2,12.51,124.0,63.0
NAG1108,735315,1,18.69,14.829999999999998,3.82,1.8899999999999997,22,21,65.59,61.88000000000001,14.2,12.51,41.0,67.0
NAG1108,735315,2,18.69,14.829999999999998,3.82,1.8899999999999997,13,14,65.59,61.88000000000001,14.2,12.51,63.0,69.0
NAG1108,735315,3,18.69,14.829999999999998,3.82,1.8899999999999997,19,15,65.59,61.88000000000001,14.2,12.51,66.0,48.0
NAG1108,735315,4,18.69,14.829999999999998,3.82,1.8899999999999997,27,17,65.59,61.88000000000001,14.2,12.51,47.0,55.0
NAG1108,735316,1,18.69,14.829999999999998,3.82,1.8899999999999997,18,13,65.59,61.88000000000001,14.2,12.51,64.0,89.0
NAG1108,735316,2,18.69,14.829999999999998,3.82,1.8899999999999997,24,15,65.59,61.88000000000001,14.2,12.51,94.0,35.0
NAG1108,735316,3,18.69,14.829999999999998,3.82,1.8899999999999997,23,16,65.59,61.88000000000001,14.2,12.51,96.0,93.0
NAG1108,735316,4,18.69,14.829999999999998,3.82,1.8899999999999997,26,19,65.59,61.88000000000001,14.2,12.51,83.0,97.0
NAG1108,735454,1,18.69,14.829999999999998,3.82,1.8899999999999997,24,20,65.59,61.88000000000001,14.2,12.51,59.0,100.0
NAG1108,735454,2,18.69,14.829999999999998,3.82,1.8899999999999997,26,15,65.59,61.88000000000001,14.2,12.51,102.0,88.0
NAG1108,735454,3,18.69,14.829999999999998,3.82,1.8899999999999997,19,13,65.59,61.88000000000001,14.2,12.51,109.0,92.0
NAG1108,735454,4,18.69,14.829999999999998,3.82,1.8899999999999997,22,12,65.59,61.88000000000001,14.2,12.51,66.0,44.0
NAG1108,735651,1,18.69,14.829999999999998,3.82,1.8899999999999997,19,16,65.59,61.88000000000001,14.2,12.51,55.0,61.0
NAG1108,735651,2,18.69,14.829999999999998,3.82,1.8899999999999997,21,14,65.59,61.88000000000001,14.2,12.51,78.0,68.0
NAG1108,735651,3,18.69,14.829999999999998,3.82,1.8899999999999997,18,18,65.59,61.88000000000001,14.2,12.51,28.0,42.0
NAG1108,735651,4,18.69,14.829999999999998,3.82,1.8899999999999997,26,17,65.59,61.88000000000001,14.2,12.51,58.0,50.0
NAG1108,735652,1,18.69,14.829999999999998,3.82,1.8899999999999997,14,10,65.59,61.88000000000001,14.2,12.51,47.0,60.0
NAG1108,735652,2,18.69,14.829999999999998,3.82,1.8899999999999997,19,23,65.59,61.88000000000001,14.2,12.51,117.0,98.0
NAG1108,735652,3,18.69,14.829999999999998,3.82,1.8899999999999997,14,18,65.59,61.88000000000001,14.2,12.51,69.0,69.0
NAG1108,735652,4,18.69,14.829999999999998,3.82,1.8899999999999997,24,14,65.59,61.88000000000001,14.2,12.51,71.0,60.0
NAG1110,735009,1,23.349999999999998,16.939999999999998,4.01,2.36,21,16,106.39,118.87,19.53,22.010000000000005,133.0,116.0
NAG1110,735009,2,23.349999999999998,16.939999999999998,4.01,2.36,30,19,106.39,118.87,19.53,22.010000000000005,120.0,96.0
NAG1110,735009,3,23.349999999999998,16.939999999999998,4.01,2.36,29,17,106.39,118.87,19.53,22.010000000000005,127.0,133.0
NAG1110,735009,4,23.349999999999998,16.939999999999998,4.01,2.36,32,19,106.39,118.87,19.53,22.010000000000005,152.0,179.0
NAG1110,735010,1,23.349999999999998,16.939999999999998,4.01,2.36,28,15,106.39,118.87,19.53,22.010000000000005,77.0,105.0
NAG1110,735010,2,23.349999999999998,16.939999999999998,4.01,2.36,30,20,106.39,118.87,19.53,22.010000000000005,111.0,94.0
NAG1110,735010,3,23.349999999999998,16.939999999999998,4.01,2.36,29,13,106.39,118.87,19.53,22.010000000000005,123.0,121.0
NAG1110,735010,4,23.349999999999998,16.939999999999998,4.01,2.36,33,15,106.39,118.87,19.53,22.010000000000005,147.0,138.0
NAG1110,735019,1,23.349999999999998,16.939999999999998,4.01,2.36,21,13,106.39,118.87,19.53,22.010000000000005,101.0,87.0
NAG1110,735019,2,23.349999999999998,16.939999999999998,4.01,2.36,25,19,106.39,118.87,19.53,22.010000000000005,76.0,101.0
NAG1110,735019,3,23.349999999999998,16.939999999999998,4.01,2.36,18,15,106.39,118.87,19.53,22.010000000000005,94.0,95.0
NAG1110,735019,4,23.349999999999998,16.939999999999998,4.01,2.36,31,21,106.39,118.87,19.53,22.010000000000005,129.0,149.0
NAG1110,735020,1,23.349999999999998,16.939999999999998,4.01,2.36,18,19,106.39,118.87,19.53,22.010000000000005,96.0,113.0
NAG1110,735020,2,23.349999999999998,16.939999999999998,4.01,2.36,21,14,106.39,118.87,19.53,22.010000000000005,107.0,128.0
NAG1110,735020,3,23.349999999999998,16.939999999999998,4.01,2.36,18,13,106.39,118.87,19.53,22.010000000000005,143.0,129.0
NAG1110,735020,4,23.349999999999998,16.939999999999998,4.01,2.36,37,26,106.39,118.87,19.53,22.010000000000005,132.0,122.0
NAG1110,735023,1,23.349999999999998,16.939999999999998,4.01,2.36,28,17,106.39,118.87,19.53,22.010000000000005,129.0,139.0
NAG1110,735023,2,23.349999999999998,16.939999999999998,4.01,2.36,22,22,106.39,118.87,19.53,22.010000000000005,82.0,142.0
NAG1110,735023,3,23.349999999999998,16.939999999999998,4.01,2.36,26,24,106.39,118.87,19.53,22.010000000000005,123.0,145.0
NAG1110,735023,4,23.349999999999998,16.939999999999998,4.01,2.36,31,17,106.39,118.87,19.53,22.010000000000005,107.0,56.0
NAG1110,735024,1,23.349999999999998,16.939999999999998,4.01,2.36,32,15,106.39,118.87,19.53,22.010000000000005,115.0,135.0
NAG1110,735024,2,23.349999999999998,16.939999999999998,4.01,2.36,31,17,106.39,118.87,19.53,22.010000000000005,83.0,105.0
NAG1110,735024,3,23.349999999999998,16.939999999999998,4.01,2.36,24,22,106.39,118.87,19.53,22.010000000000005,102.0,129.0
NAG1110,735024,4,23.349999999999998,16.939999999999998,4.01,2.36,33,21,106.39,118.87,19.53,22.010000000000005,107.0,120.0
NAG1110,735147,1,23.349999999999998,16.939999999999998,4.01,2.36,12,11,106.39,118.87,19.53,22.010000000000005,63.0,106.0
NAG1110,735147,2,23.349999999999998,16.939999999999998,4.01,2.36,14,14,106.39,118.87,19.53,22.010000000000005,84.0,97.0
NAG1110,735147,3,23.349999999999998,16.939999999999998,4.01,2.36,20,18,106.39,118.87,19.53,22.010000000000005,85.0,49.0
NAG1110,735147,4,23.349999999999998,16.939999999999998,4.01,2.36,28,19,106.39,118.87,19.53,22.010000000000005,106.0,67.0
NAG1110,735148,1,23.349999999999998,16.939999999999998,4.01,2.36,18,15,106.39,118.87,19.53,22.010000000000005,95.0,99.0
NAG1110,735148,2,23.349999999999998,16.939999999999998,4.01,2.36,20,15,106.39,118.87,19.53,22.010000000000005,44.0,66.0
NAG1110,735148,3,23.349999999999998,16.939999999999998,4.01,2.36,15,16,106.39,118.87,19.53,22.010000000000005,85.0,72.0
NAG1110,735148,4,23.349999999999998,16.939999999999998,4.01,2.36,18,16,106.39,118.87,19.53,22.010000000000005,92.0,86.0
NAG1110,735325,1,23.349999999999998,16.939999999999998,4.01,2.36,16,20,106.39,118.87,19.53,22.010000000000005,95.0,59.0
NAG1110,735325,2,23.349999999999998,16.939999999999998,4.01,2.36,20,19,106.39,118.87,19.53,22.010000000000005,65.0,150.0
NAG1110,735325,3,23.349999999999998,16.939999999999998,4.01,2.36,18,18,106.39,118.87,19.53,22.010000000000005,129.0,106.0
NAG1110,735325,4,23.349999999999998,16.939999999999998,4.01,2.36,31,19,106.39,118.87,19.53,22.010000000000005,161.0,164.0
NAG1110,735326,1,23.349999999999998,16.939999999999998,4.01,2.36,16,17,106.39,118.87,19.53,22.010000000000005,86.0,132.0
NAG1110,735326,2,23.349999999999998,16.939999999999998,4.01,2.36,15,13,106.39,118.87,19.53,22.010000000000005,76.0,102.0
NAG1110,735326,3,23.349999999999998,16.939999999999998,4.01,2.36,15,17,106.39,118.87,19.53,22.010000000000005,117.0,133.0
NAG1110,735326,4,23.349999999999998,16.939999999999998,4.01,2.36,17,18,106.39,118.87,19.53,22.010000000000005,113.0,101.0
NAG1110,735345,1,23.349999999999998,16.939999999999998,4.01,2.36,21,19,106.39,118.87,19.53,22.010000000000005,154.0,115.0
NAG1110,735345,2,23.349999999999998,16.939999999999998,4.01,2.36,32,17,106.39,118.87,19.53,22.010000000000005,113.0,103.0
NAG1110,735345,3,23.349999999999998,16.939999999999998,4.01,2.36,29,18,106.39,118.87,19.53,22.010000000000005,145.0,140.0
NAG1110,735345,4,23.349999999999998,16.939999999999998,4.01,2.36,21,17,106.39,118.87,19.53,22.010000000000005,112.0,150.0
NAG1110,735346,1,23.349999999999998,16.939999999999998,4.01,2.36,27,17,106.39,118.87,19.53,22.010000000000005,155.0,147.0
NAG1110,735346,2,23.349999999999998,16.939999999999998,4.01,2.36,14,20,106.39,118.87,19.53,22.010000000000005,135.0,175.0
NAG1110,735346,3,23.349999999999998,16.939999999999998,4.01,2.36,14,17,106.39,118.87,19.53,22.010000000000005,140.0,119.0
NAG1110,735346,4,23.349999999999998,16.939999999999998,4.01,2.36,25,17,106.39,118.87,19.53,22.010000000000005,136.0,152.0
NAG1110,735351,1,23.349999999999998,16.939999999999998,4.01,2.36,24,19,106.39,118.87,19.53,22.010000000000005,115.0,127.0
NAG1110,735351,2,23.349999999999998,16.939999999999998,4.01,2.36,17,18,106.39,118.87,19.53,22.010000000000005,88.0,90.0
NAG1110,735351,3,23.349999999999998,16.939999999999998,4.01,2.36,19,18,106.39,118.87,19.53,22.010000000000005,122.0,101.0
NAG1110,735351,4,23.349999999999998,16.939999999999998,4.01,2.36,20,17,106.39,118.87,19.53,22.010000000000005,90.0,129.0
NAG1110,735352,1,23.349999999999998,16.939999999999998,4.01,2.36,16,19,106.39,118.87,19.53,22.010000000000005,93.0,131.0
NAG1110,735352,2,23.349999999999998,16.939999999999998,4.01,2.36,15,14,106.39,118.87,19.53,22.010000000000005,91.0,105.0
NAG1110,735352,3,23.349999999999998,16.939999999999998,4.01,2.36,20,17,106.39,118.87,19.53,22.010000000000005,135.0,117.0
NAG1110,735352,4,23.349999999999998,16.939999999999998,4.01,2.36,17,16,106.39,118.87,19.53,22.010000000000005,104.0,171.0
NAG1110,735369,1,23.349999999999998,16.939999999999998,4.01,2.36,25,17,106.39,118.87,19.53,22.010000000000005,134.0,112.0
NAG1110,735369,2,23.349999999999998,16.939999999999998,4.01,2.36,23,16,106.39,118.87,19.53,22.010000000000005,60.0,144.0
NAG1110,735369,3,23.349999999999998,16.939999999999998,4.01,2.36,35,14,106.39,118.87,19.53,22.010000000000005,101.0,118.0
NAG1110,735369,4,23.349999999999998,16.939999999999998,4.01,2.36,18,19,106.39,118.87,19.53,22.010000000000005,119.0,139.0
NAG1110,735370,1,23.349999999999998,16.939999999999998,4.01,2.36,15,19,106.39,118.87,19.53,22.010000000000005,99.0,123.0
NAG1110,735370,2,23.349999999999998,16.939999999999998,4.01,2.36,16,16,106.39,118.87,19.53,22.010000000000005,65.0,94.0
NAG1110,735370,3,23.349999999999998,16.939999999999998,4.01,2.36,21,19,106.39,118.87,19.53,22.010000000000005,111.0,127.0
NAG1110,735370,4,23.349999999999998,16.939999999999998,4.01,2.36,24,18,106.39,118.87,19.53,22.010000000000005,142.0,158.0
NAG1110,735385,1,23.349999999999998,16.939999999999998,4.01,2.36,19,19,106.39,118.87,19.53,22.010000000000005,103.0,146.0
NAG1110,735385,2,23.349999999999998,16.939999999999998,4.01,2.36,18,14,106.39,118.87,19.53,22.010000000000005,89.0,93.0
NAG1110,735385,3,23.349999999999998,16.939999999999998,4.01,2.36,23,18,106.39,118.87,19.53,22.010000000000005,187.0,123.0
NAG1110,735385,4,23.349999999999998,16.939999999999998,4.01,2.36,17,19,106.39,118.87,19.53,22.010000000000005,111.0,185.0
NAG1110,735386,1,23.349999999999998,16.939999999999998,4.01,2.36,18,17,106.39,118.87,19.53,22.010000000000005,90.0,156.0
NAG1110,735386,2,23.349999999999998,16.939999999999998,4.01,2.36,20,18,106.39,118.87,19.53,22.010000000000005,141.0,189.0
NAG1110,735386,3,23.349999999999998,16.939999999999998,4.01,2.36,21,19,106.39,118.87,19.53,22.010000000000005,126.0,100.0
NAG1110,735386,4,23.349999999999998,16.939999999999998,4.01,2.36,22,19,106.39,118.87,19.53,22.010000000000005,107.0,90.0
NAG1110,735541,1,23.349999999999998,16.939999999999998,4.01,2.36,18,19,106.39,118.87,19.53,22.010000000000005,105.0,150.0
NAG1110,735541,2,23.349999999999998,16.939999999999998,4.01,2.36,26,17,106.39,118.87,19.53,22.010000000000005,161.0,73.0
NAG1110,735541,3,23.349999999999998,16.939999999999998,4.01,2.36,19,16,106.39,118.87,19.53,22.010000000000005,127.0,126.0
NAG1110,735541,4,23.349999999999998,16.939999999999998,4.01,2.36,25,20,106.39,118.87,19.53,22.010000000000005,130.0,70.0
NAG1110,735545,1,23.349999999999998,16.939999999999998,4.01,2.36,17,14,106.39,118.87,19.53,22.010000000000005,96.0,127.0
NAG1110,735545,2,23.349999999999998,16.939999999999998,4.01,2.36,19,17,106.39,118.87,19.53,22.010000000000005,87.0,67.0
NAG1110,735545,3,23.349999999999998,16.939999999999998,4.01,2.36,25,15,106.39,118.87,19.53,22.010000000000005,94.0,102.0
NAG1110,735545,4,23.349999999999998,16.939999999999998,4.01,2.36,25,20,106.39,118.87,19.53,22.010000000000005,129.0,109.0
NAG1110,735546,1,23.349999999999998,16.939999999999998,4.01,2.36,24,18,106.39,118.87,19.53,22.010000000000005,103.0,110.0
NAG1110,735546,2,23.349999999999998,16.939999999999998,4.01,2.36,18,17,106.39,118.87,19.53,22.010000000000005,101.0,126.0
NAG1110,735546,3,23.349999999999998,16.939999999999998,4.01,2.36,26,14,106.39,118.87,19.53,22.010000000000005,100.0,108.0
NAG1110,735546,4,23.349999999999998,16.939999999999998,4.01,2.36,25,15,106.39,118.87,19.53,22.010000000000005,68.0,106.0
NAG1110,735601,1,23.349999999999998,16.939999999999998,4.01,2.36,13,15,106.39,118.87,19.53,22.010000000000005,62.0,90.0
NAG1110,735601,2,23.349999999999998,16.939999999999998,4.01,2.36,12,14,106.39,118.87,19.53,22.010000000000005,73.0,53.0
NAG1110,735601,3,23.349999999999998,16.939999999999998,4.01,2.36,17,13,106.39,118.87,19.53,22.010000000000005,113.0,83.0
NAG1110,735601,4,23.349999999999998,16.939999999999998,4.01,2.36,16,12,106.39,118.87,19.53,22.010000000000005,57.0,66.0
NAG1110,735602,1,23.349999999999998,16.939999999999998,4.01,2.36,16,13,106.39,118.87,19.53,22.010000000000005,68.0,79.0
NAG1110,735602,2,23.349999999999998,16.939999999999998,4.01,2.36,20,18,106.39,118.87,19.53,22.010000000000005,71.0,51.0
NAG1110,735602,3,23.349999999999998,16.939999999999998,4.01,2.36,29,17,106.39,118.87,19.53,22.010000000000005,85.0,104.0
NAG1110,735602,4,23.349999999999998,16.939999999999998,4.01,2.36,30,20,106.39,118.87,19.53,22.010000000000005,64.0,92.0
NAG1112,735025,1,25.369999999999997,17.669999999999998,3.6999999999999997,1.8900000000000001,26,20,130.47,141.69,25.93,27.36,211.0,214.0
NAG1112,735025,2,25.369999999999997,17.669999999999998,3.6999999999999997,1.8900000000000001,24,22,130.47,141.69,25.93,27.36,188.0,150.0
NAG1112,735025,3,25.369999999999997,17.669999999999998,3.6999999999999997,1.8900000000000001,24,17,130.47,141.69,25.93,27.36,171.0,155.0
NAG1112,735025,4,25.369999999999997,17.669999999999998,3.6999999999999997,1.8900000000000001,30,13,130.47,141.69,25.93,27.36,148.0,170.0
NAG1112,735026,1,25.369999999999997,17.669999999999998,3.6999999999999997,1.8900000000000001,32,20,130.47,141.69,25.93,27.36,206.0,139.0
NAG1112,735026,2,25.369999999999997,17.669999999999998,3.6999999999999997,1.8900000000000001,24,25,130.47,141.69,25.93,27.36,124.0,148.0
NAG1112,735026,3,25.369999999999997,17.669999999999998,3.6999999999999997,1.8900000000000001,22,17,130.47,141.69,25.93,27.36,192.0,183.0
NAG1112,735026,4,25.369999999999997,17.669999999999998,3.6999999999999997,1.8900000000000001,26,20,130.47,141.69,25.93,27.36,218.0,196.0
NAG1112,735191,1,25.369999999999997,17.669999999999998,3.6999999999999997,1.8900000000000001,27,18,130.47,141.69,25.93,27.36,198.0,183.0
NAG1112,735191,2,25.369999999999997,17.669999999999998,3.6999999999999997,1.8900000000000001,26,24,130.47,141.69,25.93,27.36,108.0,217.0
NAG1112,735191,3,25.369999999999997,17.669999999999998,3.6999999999999997,1.8900000000000001,34,18,130.47,141.69,25.93,27.36,168.0,181.0
NAG1112,735191,4,25.369999999999997,17.669999999999998,3.6999999999999997,1.8900000000000001,41,20,130.47,141.69,25.93,27.36,183.0,201.0
NAG1112,735192,1,25.369999999999997,17.669999999999998,3.6999999999999997,1.8900000000000001,35,23,130.47,141.69,25.93,27.36,154.0,164.0
NAG1112,735192,2,25.369999999999997,17.669999999999998,3.6999999999999997,1.8900000000000001,33,24,130.47,141.69,25.93,27.36,123.0,134.0
