Veículo;Posição;Data da Medição;Rodeiro Veículo;Rodeiro Composição;Equipamento;Trem;Média Rolamento Esquerdo (°C);Média Rolamento Direito (°C);DP Rolamento Esquerdo (°C);DP Rolamento Direito (°C);Rolamento Esquerdo (°C);Rolamento Direito (°C);Média Roda Esquerda (°C);Média Roda Direita (°C);DP Roda Esquerda (°C);DP Roda Direita (°C);Roda Esquerda (°C);Roda Direita (°C);Tipo;Carregado
734879;11;2022-06-04 01:56:07;2;46;P1-11 P1-10 KM237;NFG0106;13,87;14,33;3,07;3,18;19;18;31,17;26,76;12,5;13,93;42,0;17,0;V;0
734879;11;2022-06-04 01:56:07;1;45;P1-11 P1-10 KM237;NFG0106;13,87;14,33;3,07;3,18;15;21;31,17;26,76;12,5;13,93;42,0;28,0;V;0
734879;11;2022-06-04 02:27:13;4;48;P1-12 P1-13 KM212;NFG0106;4,67;11,87;4,38;4,2;10;12;;;;;;;V;0
734879;11;2022-06-04 02:27:13;3;47;P1-12 P1-13 KM212;NFG0106;4,67;11,87;4,38;4,2;3;14;;;;;;;V;0
734879;11;2022-06-04 02:27:13;2;46;P1-12 P1-13 KM212;NFG0106;4,67;11,87;4,38;4,2;7;17;;;;;;;V;0
734879;11;2022-06-04 02:27:13;1;45;P1-12 P1-13 KM212;NFG0106;4,67;11,87;4,38;4,2;0;18;;;;;;;V;0
734879;11;2022-06-04 03:05:43;4;48;P2-01 P1-14 KM186;NFG0106;16,28;15,58;3,63;3,56;24;18;;;;;;;V;0
734879;11;2022-06-04 03:05:43;3;47;P2-01 P1-14 KM186;NFG0106;16,28;15,58;3,63;3,56;18;16;;;;;;;V;0
734879;11;2022-06-04 03:05:43;2;46;P2-01 P1-14 KM186;NFG0106;16,28;15,58;3,63;3,56;18;21;;;;;;;V;0
734879;11;2022-06-04 03:05:43;1;45;P2-01 P1-14 KM186;NFG0106;16,28;15,58;3,63;3,56;18;22;;;;;;;V;0
734879;11;2022-06-04 03:30:12;4;48;P2-01 P2-02;NFG0106;15,83;15,7;3,09;3,36;22;17;;;;;;;V;0
734879;11;2022-06-04 03:30:12;3;47;P2-01 P2-02;NFG0106;15,83;15,7;3,09;3,36;17;14;;;;;;;V;0
734879;11;2022-06-04 03:30:12;2;46;P2-01 P2-02;NFG0106;15,83;15,7;3,09;3,36;21;20;;;;;;;V;0
734879;11;2022-06-04 03:30:12;1;45;P2-01 P2-02;NFG0106;15,83;15,7;3,09;3,36;16;21;;;;;;;V;0
734879;11;2022-06-04 04:00:06;4;48;P2-03 P2-03A KM144;NFG0106;10,37;10,6;3,74;4,71;10;1;;;;;;;V;0
734879;11;2022-06-04 04:00:06;3;47;P2-03 P2-03A KM144;NFG0106;10,37;10,6;3,74;4,71;7;14;;;;;;;V;0
734879;11;2022-06-04 04:00:06;2;46;P2-03 P2-03A KM144;NFG0106;10,37;10,6;3,74;4,71;16;10;;;;;;;V;0
734879;11;2022-06-04 04:00:06;1;45;P2-03 P2-03A KM144;NFG0106;10,37;10,6;3,74;4,71;8;18;;;;;;;V;0
734879;11;2022-06-04 04:59:00;4;48;P02-04 P02-05 KM114;NFG0106;16,24;15,17;3,36;3,32;21;17;;;;;;;V;0
734879;11;2022-06-04 04:59:00;3;47;P02-04 P02-05 KM114;NFG0106;16,24;15,17;3,36;3,32;18;18;;;;;;;V;0
734879;11;2022-06-04 04:59:00;2;46;P02-04 P02-05 KM114;NFG0106;16,24;15,17;3,36;3,32;18;19;;;;;;;V;0
734879;11;2022-06-04 04:59:00;1;45;P02-04 P02-05 KM114;NFG0106;16,24;15,17;3,36;3,32;15;21;;;;;;;V;0
734879;11;2022-06-04 06:32:36;4;48;P2-09 P2-08 KM64;NFG0106;15,31;13,94;3,5;3,09;17;12;;;;;;;V;0
734879;11;2022-06-04 06:32:36;3;47;P2-09 P2-08 KM64;NFG0106;15,31;13,94;3,5;3,09;16;13;;;;;;;V;0
734879;11;2022-06-04 06:32:36;2;46;P2-09 P2-08 KM64;NFG0106;15,31;13,94;3,5;3,09;21;17;;;;;;;V;0
734879;11;2022-06-04 06:32:36;1;45;P2-09 P2-08 KM64;NFG0106;15,31;13,94;3,5;3,09;17;17;;;;;;;V;0
734879;11;2022-06-04 07:06:08;4;48;P2-10 P2-11 KM 39.68;NFG0106;18,75;18,98;3,83;3,61;20;19;;;;;;;V;0
734879;11;2022-06-04 07:06:08;3;47;P2-10 P2-11 KM 39.68;NFG0106;18,75;18,98;3,83;3,61;18;17;;;;;;;V;0
734879;11;2022-06-04 07:06:08;2;46;P2-10 P2-11 KM 39.68;NFG0106;18,75;18,98;3,83;3,61;23;26;;;;;;;V;0
734879;11;2022-06-04 07:06:08;1;45;P2-10 P2-11 KM 39.68;NFG0106;18,75;18,98;3,83;3,61;20;26;;;;;;;V;0
734879;11;2022-06-04 07:26:14;4;48;P2-13 P2-12 KM21;NFG0106;28,8;29,94;6,32;5,75;35;28;90,82;93,41;31,99;28,57;109,0;69,0;V;0
734879;11;2022-06-04 07:26:14;3;47;P2-13 P2-12 KM21;NFG0106;28,8;29,94;6,32;5,75;28;29;90,82;93,41;31,99;28,57;88,0;96,0;V;0
734879;11;2022-06-04 07:26:14;2;46;P2-13 P2-12 KM21;NFG0106;28,8;29,94;6,32;5,75;35;35;90,82;93,41;31,99;28,57;142,0;77,0;V;0
734879;11;2022-06-04 07:26:14;1;45;P2-13 P2-12 KM21;NFG0106;28,8;29,94;6,32;5,75;30;36;90,82;93,41;31,99;28,57;81,0;84,0;V;0
734879;11;2022-06-04 08:59:23;4;48;WALDEMAR BRITO LINHA 1;NFG0106;22,92;23,25;4,05;3,89;26;23;;;;;;;V;0
734879;11;2022-06-04 08:59:23;3;47;WALDEMAR BRITO LINHA 1;NFG0106;22,92;23,25;4,05;3,89;26;23;;;;;;;V;0
734879;11;2022-06-04 08:59:23;2;46;WALDEMAR BRITO LINHA 1;NFG0106;22,92;23,25;4,05;3,89;28;24;;;;;;;V;0
734879;11;2022-06-04 08:59:23;1;45;WALDEMAR BRITO LINHA 1;NFG0106;22,92;23,25;4,05;3,89;23;27;;;;;;;V;0
734879;11;2022-06-04 13:42:57;4;48;MARIO BELO LINHA 1;NFG0106;17,23;20,09;3,91;5,05;19;20;136,46;144,77;41,81;40,98;34,0;17,0;V;0
734879;11;2022-06-04 13:42:57;3;47;MARIO BELO LINHA 1;NFG0106;17,23;20,09;3,91;5,05;17;20;136,46;144,77;41,81;40,98;64,0;73,0;V;0
734879;11;2022-06-04 13:42:57;2;46;MARIO BELO LINHA 1;NFG0106;17,23;20,09;3,91;5,05;19;21;136,46;144,77;41,81;40,98;28,0;102,0;V;0
734879;11;2022-06-04 13:42:57;1;45;MARIO BELO LINHA 1;NFG0106;17,23;20,09;3,91;5,05;17;27;136,46;144,77;41,81;40,98;73,0;88,0;V;0
734879;11;2022-06-05 04:53:07;4;48;MARIO BELO LINHA 2;NSF0607;11,19;11,71;5,15;5,69;17;24;;;;;;;V;0
734879;11;2022-06-05 04:53:07;3;47;MARIO BELO LINHA 2;NSF0607;11,19;11,71;5,15;5,69;7;7;;;;;;;V;0
734879;11;2022-06-05 04:53:07;2;46;MARIO BELO LINHA 2;NSF0607;11,19;11,71;5,15;5,69;17;18;;;;;;;V;0
734879;11;2022-06-05 04:53:07;1;45;MARIO BELO LINHA 2;NSF0607;11,19;11,71;5,15;5,69;15;20;;;;;;;V;0
734879;11;2022-06-05 07:28:49;4;48;ANDRADE PINTO;NSF0607;14,13;13,35;5,92;5,89;23;23;;;;;;;V;0
734879;11;2022-06-05 07:28:49;3;47;ANDRADE PINTO;NSF0607;14,13;13,35;5,92;5,89;10;8;;;;;;;V;0
734879;11;2022-06-05 07:28:49;2;46;ANDRADE PINTO;NSF0607;14,13;13,35;5,92;5,89;21;22;;;;;;;V;0
734879;11;2022-06-05 07:28:49;1;45;ANDRADE PINTO;NSF0607;14,13;13,35;5,92;5,89;18;24;;;;;;;V;0
734879;11;2022-06-05 08:32:41;4;48;PARAIBUNA;NSF0607;11,27;10,37;4,64;4,81;17;20;3,04;0,21;4,43;1,67;8,0;0,0;V;0
734879;11;2022-06-05 08:32:41;3;47;PARAIBUNA;NSF0607;11,27;10,37;4,64;4,81;9;7;3,04;0,21;4,43;1,67;17,0;0,0;V;0
734879;11;2022-06-05 08:32:41;2;46;PARAIBUNA;NSF0607;11,27;10,37;4,64;4,81;16;18;3,04;0,21;4,43;1,67;8,0;0,0;V;0
734879;11;2022-06-05 08:32:41;1;45;PARAIBUNA;NSF0607;11,27;10,37;4,64;4,81;14;19;3,04;0,21;4,43;1,67;8,0;0,0;V;0
734879;11;2022-06-17 11:04:22;4;48;MANTIQUEIRA;NOE8133;3,68;5,17;3,98;4,07;7;13;1,54;4,5;4,6;4,63;17,0;0,0;V;0
734879;11;2022-06-17 11:04:22;3;47;MANTIQUEIRA;NOE8133;3,68;5,17;3,98;4,07;0;0;1,54;4,5;4,6;4,63;0,0;8,0;V;0
734879;11;2022-06-17 11:04:22;2;46;MANTIQUEIRA;NOE8133;3,68;5,17;3,98;4,07;10;13;1,54;4,5;4,6;4,63;0,0;8,0;V;0
734879;11;2022-06-17 11:04:22;1;45;MANTIQUEIRA;NOE8133;3,68;5,17;3,98;4,07;4;16;1,54;4,5;4,6;4,63;0,0;0,0;V;0
734879;11;2022-06-17 12:19:24;4;48;CACHOEIRA;NOE8133;8,64;9,31;4,35;4,68;13;13;;;;;;;V;0
734879;11;2022-06-17 12:19:24;3;47;CACHOEIRA;NOE8133;8,64;9,31;4,35;4,68;12;4;;;;;;;V;0
734879;11;2022-06-17 12:19:24;2;46;CACHOEIRA;NOE8133;8,64;9,31;4,35;4,68;17;20;;;;;;;V;0
734879;11;2022-06-17 12:19:24;1;45;CACHOEIRA;NOE8133;8,64;9,31;4,35;4,68;12;18;;;;;;;V;0
734879;11;2022-06-17 13:53:25;4;48;BUARQUE;NOE8133;10,88;8,25;4,41;4,31;16;13;;;;;;;V;0
734879;11;2022-06-17 13:53:25;3;47;BUARQUE;NOE8133;10,88;8,25;4,41;4,31;11;6;;;;;;;V;0
734879;11;2022-06-17 13:53:25;2;46;BUARQUE;NOE8133;10,88;8,25;4,41;4,31;16;16;;;;;;;V;0
734879;11;2022-06-17 13:53:25;1;45;BUARQUE;NOE8133;10,88;8,25;4,41;4,31;12;16;;;;;;;V;0
734879;11;2022-06-18 02:34:25;4;48;MOEDA;NOE8133;9,21;10,13;3,11;3,48;12;17;;;;;;;V;0
734879;11;2022-06-18 02:34:25;3;47;MOEDA;NOE8133;9,21;10,13;3,11;3,48;11;8;;;;;;;V;0
734879;11;2022-06-18 02:34:25;2;46;MOEDA;NOE8133;9,21;10,13;3,11;3,48;12;13;;;;;;;V;0
734879;11;2022-06-18 02:34:25;1;45;MOEDA;NOE8133;9,21;10,13;3,11;3,48;11;16;;;;;;;V;0
734879;11;2022-06-18 03:55:44;4;48;MELO FRANCO;NOE8133;14,01;16,49;5,28;6,72;26;28;;;;;;;V;0
734879;11;2022-06-18 03:55:44;3;47;MELO FRANCO;NOE8133;14,01;16,49;5,28;6,72;10;12;;;;;;;V;0
734879;11;2022-06-18 03:55:44;2;46;MELO FRANCO;NOE8133;14,01;16,49;5,28;6,72;21;28;;;;;;;V;0
734879;11;2022-06-18 03:55:44;1;45;MELO FRANCO;NOE8133;14,01;16,49;5,28;6,72;23;22;;;;;;;V;0
734879;130;2022-06-18 16:38:29;4;524;MELO FRANCO;NEH0236;11,39;9,78;2,73;3,01;12;10;;;;;;;V;0
734879;130;2022-06-18 16:38:29;3;523;MELO FRANCO;NEH0236;11,39;9,78;2,73;3,01;16;11;;;;;;;V;0
734879;130;2022-06-18 16:38:29;2;522;MELO FRANCO;NEH0236;11,39;9,78;2,73;3,01;13;13;;;;;;;V;0
734879;130;2022-06-18 16:38:29;1;521;MELO FRANCO;NEH0236;11,39;9,78;2,73;3,01;10;8;;;;;;;V;0
734879;130;2022-06-18 17:36:13;4;524;MOEDA;NEH0236;12,09;11,35;2,51;2,19;13;12;;;;;;;V;0
734879;130;2022-06-18 17:36:13;3;523;MOEDA;NEH0236;12,09;11,35;2,51;2,19;13;15;;;;;;;V;0
734879;130;2022-06-18 17:36:13;2;522;MOEDA;NEH0236;12,09;11,35;2,51;2,19;13;12;;;;;;;V;0
734879;130;2022-06-18 17:36:13;1;521;MOEDA;NEH0236;12,09;11,35;2,51;2,19;10;12;;;;;;;V;0
734879;130;2022-06-18 20:45:45;4;524;P1-08 P1-09 KM272;NEH0236;11,84;12,52;2,41;2,09;16;14;;;;;;;V;0
734879;130;2022-06-18 20:45:45;3;523;P1-08 P1-09 KM272;NEH0236;11,84;12,52;2,41;2,09;12;17;;;;;;;V;0
734879;130;2022-06-18 20:45:45;2;522;P1-08 P1-09 KM272;NEH0236;11,84;12,52;2,41;2,09;17;17;;;;;;;V;0
734879;130;2022-06-18 20:45:45;1;521;P1-08 P1-09 KM272;NEH0236;11,84;12,52;2,41;2,09;8;12;;;;;;;V;0
734879;130;2022-06-18 21:45:02;4;524;P1-11 P1-10 KM237;NEH0236;13,99;13,96;2,71;2,63;17;15;36,65;27,16;12,81;13,24;49,0;28,0;V;0
734879;130;2022-06-18 21:45:02;3;523;P1-11 P1-10 KM237;NEH0236;13,99;13,96;2,71;2,63;15;17;36,65;27,16;12,81;13,24;42,0;42,0;V;0
734879;130;2022-06-18 21:45:02;2;522;P1-11 P1-10 KM237;NEH0236;13,99;13,96;2,71;2,63;17;18;36,65;27,16;12,81;13,24;42,0;34,0;V;0
734879;130;2022-06-18 21:45:02;1;521;P1-11 P1-10 KM237;NEH0236;13,99;13,96;2,71;2,63;10;13;36,65;27,16;12,81;13,24;34,0;21,0;V;0
734879;130;2022-06-18 22:17:07;4;524;P1-12 P1-13 KM212;NEH0236;4,46;9,98;3,94;3,89;8;7;;;;;;;V;0
734879;130;2022-06-18 22:17:07;3;523;P1-12 P1-13 KM212;NEH0236;4,46;9,98;3,94;3,89;6;14;;;;;;;V;0
734879;130;2022-06-18 22:17:07;2;522;P1-12 P1-13 KM212;NEH0236;4,46;9,98;3,94;3,89;10;13;;;;;;;V;0
734879;130;2022-06-18 22:17:07;1;521;P1-12 P1-13 KM212;NEH0236;4,46;9,98;3,94;3,89;0;4;;;;;;;V;0
734879;130;2022-06-18 22:54:52;4;524;P2-01 P1-14 KM186;NEH0236;13,44;12,69;3,07;2,89;17;13;;;;;;;V;0
734879;130;2022-06-18 22:54:52;3;523;P2-01 P1-14 KM186;NEH0236;13,44;12,69;3,07;2,89;12;16;;;;;;;V;0
734879;130;2022-06-18 22:54:52;2;522;P2-01 P1-14 KM186;NEH0236;13,44;12,69;3,07;2,89;18;17;;;;;;;V;0
734879;130;2022-06-18 22:54:52;1;521;P2-01 P1-14 KM186;NEH0236;13,44;12,69;3,07;2,89;7;12;;;;;;;V;0
734879;130;2022-06-18 23:19:35;4;524;P2-01 P2-02;NEH0236;16,87;15,91;3,43;3,39;21;17;;;;;;;V;0
734879;130;2022-06-18 23:19:35;3;523;P2-01 P2-02;NEH0236;16,87;15,91;3,43;3,39;18;20;;;;;;;V;0
734879;130;2022-06-18 23:19:35;2;522;P2-01 P2-02;NEH0236;16,87;15,91;3,43;3,39;22;21;;;;;;;V;0
734879;130;2022-06-18 23:19:35;1;521;P2-01 P2-02;NEH0236;16,87;15,91;3,43;3,39;9;14;;;;;;;V;0
734879;130;2022-06-18 23:48:19;4;524;P2-03 P2-03A KM144;NEH0236;10,22;9,23;4,47;4,83;10;6;;;;;;;V;0
734879;130;2022-06-18 23:48:19;3;523;P2-03 P2-03A KM144;NEH0236;10,22;9,23;4,47;4,83;8;17;;;;;;;V;0
734879;130;2022-06-18 23:48:19;2;522;P2-03 P2-03A KM144;NEH0236;10,22;9,23;4,47;4,83;13;9;;;;;;;V;0
734879;130;2022-06-18 23:48:19;1;521;P2-03 P2-03A KM144;NEH0236;10,22;9,23;4,47;4,83;4;6;;;;;;;V;0
734879;130;2022-06-19 00:36:20;4;524;P02-04 P02-05 KM114;NEH0236;17,31;15,52;3,56;3,37;22;18;;;;;;;V;0
734879;130;2022-06-19 00:36:20;3;523;P02-04 P02-05 KM114;NEH0236;17,31;15,52;3,56;3,37;19;21;;;;;;;V;0
734879;130;2022-06-19 00:36:20;2;522;P02-04 P02-05 KM114;NEH0236;17,31;15,52;3,56;3,37;22;21;;;;;;;V;0
734879;130;2022-06-19 00:36:20;1;521;P02-04 P02-05 KM114;NEH0236;17,31;15,52;3,56;3,37;10;13;;;;;;;V;0
734879;130;2022-06-19 02:09:05;4;524;P2-09 P2-08 KM64;NEH0236;13,75;11,69;3,26;2,62;20;14;;;;;;;V;0
734879;130;2022-06-19 02:09:05;3;523;P2-09 P2-08 KM64;NEH0236;13,75;11,69;3,26;2,62;17;13;;;;;;;V;0
734879;130;2022-06-19 02:09:05;2;522;P2-09 P2-08 KM64;NEH0236;13,75;11,69;3,26;2,62;20;15;;;;;;;V;0
734879;130;2022-06-19 02:09:05;1;521;P2-09 P2-08 KM64;NEH0236;13,75;11,69;3,26;2,62;7;11;;;;;;;V;0
734879;130;2022-06-19 02:42:49;4;524;P2-10 P2-11 KM 39.68;NEH0236;20,02;19,76;4,26;3,94;27;24;;;;;;;V;0
734879;130;2022-06-19 02:42:49;3;523;P2-10 P2-11 KM 39.68;NEH0236;20,02;19,76;4,26;3,94;22;24;;;;;;;V;0
734879;130;2022-06-19 02:42:49;2;522;P2-10 P2-11 KM 39.68;NEH0236;20,02;19,76;4,26;3,94;28;26;;;;;;;V;0
734879;130;2022-06-19 02:42:49;1;521;P2-10 P2-11 KM 39.68;NEH0236;20,02;19,76;4,26;3,94;15;18;;;;;;;V;0
734879;130;2022-06-19 03:02:56;4;524;P2-13 P2-12 KM21;NEH0236;27,51;25,53;6,42;4,92;37;29;86,66;88,41;25,82;23,11;88,0;81,0;V;0
734879;130;2022-06-19 03:02:56;3;523;P2-13 P2-12 KM21;NEH0236;27,51;25,53;6,42;4,92;32;33;86,66;88,41;25,82;23,11;77,0;81,0;V;0
734879;130;2022-06-19 03:02:56;2;522;P2-13 P2-12 KM21;NEH0236;27,51;25,53;6,42;4,92;38;33;86,66;88,41;25,82;23,11;112,0;137,0;V;0
734879;130;2022-06-19 03:02:56;1;521;P2-13 P2-12 KM21;NEH0236;27,51;25,53;6,42;4,92;18;24;86,66;88,41;25,82;23,11;116,0;99,0;V;0
734879;130;2022-06-19 04:34:53;4;524;WALDEMAR BRITO LINHA 1;NEH0236;26,76;25,63;4,9;4,6;31;32;;;;;;;V;0
734879;130;2022-06-19 04:34:53;3;523;WALDEMAR BRITO LINHA 1;NEH0236;26,76;25,63;4,9;4,6;26;28;;;;;;;V;0
734879;130;2022-06-19 04:34:53;2;522;WALDEMAR BRITO LINHA 1;NEH0236;26,76;25,63;4,9;4,6;33;32;;;;;;;V;0
734879;130;2022-06-19 04:34:53;1;521;WALDEMAR BRITO LINHA 1;NEH0236;26,76;25,63;4,9;4,6;21;21;;;;;;;V;0
734879;130;2022-06-19 17:20:32;4;524;MARIO BELO LINHA 2;NHE0337;12,46;11,93;5,59;4,87;26;21;;;;;;;V;0
734879;130;2022-06-19 17:20:32;3;523;MARIO BELO LINHA 2;NHE0337;12,46;11,93;5,59;4,87;17;10;;;;;;;V;0
734879;130;2022-06-19 17:20:32;2;522;MARIO BELO LINHA 2;NHE0337;12,46;11,93;5,59;4,87;24;14;;;;;;;V;0
734879;130;2022-06-19 17:20:32;1;521;MARIO BELO LINHA 2;NHE0337;12,46;11,93;5,59;4,87;4;9;;;;;;;V;0
734879;130;2022-06-19 18:55:40;4;524;DEMETRIO RIBEIRO;NHE0337;14,9;14,87;6,52;5,47;32;23;2,09;0,97;3,99;2,96;0,0;0,0;V;0
734879;130;2022-06-19 18:55:40;3;523;DEMETRIO RIBEIRO;NHE0337;14,9;14,87;6,52;5,47;17;12;2,09;0,97;3,99;2,96;0,0;0,0;V;0
734879;130;2022-06-19 18:55:40;2;522;DEMETRIO RIBEIRO;NHE0337;14,9;14,87;6,52;5,47;31;19;2,09;0,97;3,99;2,96;0,0;0,0;V;0
734879;130;2022-06-19 18:55:40;1;521;DEMETRIO RIBEIRO;NHE0337;14,9;14,87;6,52;5,47;7;12;2,09;0,97;3,99;2,96;0,0;0,0;V;0
734879;130;2022-06-19 19:49:04;4;524;ANDRADE PINTO;NHE0337;13,77;12,46;5,97;4,96;26;22;;;;;;;V;0
734879;130;2022-06-19 19:49:04;3;523;ANDRADE PINTO;NHE0337;13,77;12,46;5,97;4,96;16;9;;;;;;;V;0
734879;130;2022-06-19 19:49:04;2;522;ANDRADE PINTO;NHE0337;13,77;12,46;5,97;4,96;26;15;;;;;;;V;0
734879;130;2022-06-19 19:49:04;1;521;ANDRADE PINTO;NHE0337;13,77;12,46;5,97;4,96;6;7;;;;;;;V;0
734879;130;2022-06-19 20:46:22;4;524;PARAIBUNA;NHE0337;11,87;10,34;4,88;4,1;23;18;1,66;0,54;3,82;2,63;0,0;0,0;V;0
734879;130;2022-06-19 20:46:22;3;523;PARAIBUNA;NHE0337;11,87;10,34;4,88;4,1;15;8;1,66;0,54;3,82;2,63;0,0;0,0;V;0
734879;130;2022-06-19 20:46:22;2;522;PARAIBUNA;NHE0337;11,87;10,34;4,88;4,1;20;15;1,66;0,54;3,82;2,63;0,0;0,0;V;0
734879;130;2022-06-19 20:46:22;1;521;PARAIBUNA;NHE0337;11,87;10,34;4,88;4,1;6;7;1,66;0,54;3,82;2,63;0,0;0,0;V;0
734879;130;2022-06-19 23:45:20;4;524;MANTIQUEIRA;NHE0337;12,95;12,35;4,81;3,88;24;17;8,01;7,06;3,98;5,48;0,0;0,0;V;0
734879;130;2022-06-19 23:45:20;3;523;MANTIQUEIRA;NHE0337;12,95;12,35;4,81;3,88;14;11;8,01;7,06;3,98;5,48;8,0;8,0;V;0
734879;130;2022-06-19 23:45:20;2;522;MANTIQUEIRA;NHE0337;12,95;12,35;4,81;3,88;21;16;8,01;7,06;3,98;5,48;8,0;8,0;V;0
734879;130;2022-06-19 23:45:20;1;521;MANTIQUEIRA;NHE0337;12,95;12,35;4,81;3,88;9;10;8,01;7,06;3,98;5,48;8,0;8,0;V;0
734879;130;2022-06-20 00:58:56;4;524;CACHOEIRA;NHE0337;12,79;13,67;4,64;4,32;21;21;;;;;;;V;0
734879;130;2022-06-20 00:58:56;3;523;CACHOEIRA;NHE0337;12,79;13,67;4,64;4,32;14;13;;;;;;;V;0
734879;130;2022-06-20 00:58:56;2;522;CACHOEIRA;NHE0337;12,79;13,67;4,64;4,32;21;18;;;;;;;V;0
734879;130;2022-06-20 00:58:56;1;521;CACHOEIRA;NHE0337;12,79;13,67;4,64;4,32;8;10;;;;;;;V;0
734879;130;2022-06-20 02:44:24;4;524;BUARQUE;NHE0337;12,2;11,2;5,21;3,96;16;20;;;;;;;V;0
734879;130;2022-06-20 02:44:24;3;523;BUARQUE;NHE0337;12,2;11,2;5,21;3,96;14;11;;;;;;;V;0
734879;130;2022-06-20 02:44:24;2;522;BUARQUE;NHE0337;12,2;11,2;5,21;3,96;21;16;;;;;;;V;0
734879;130;2022-06-20 02:44:24;1;521;BUARQUE;NHE0337;12,2;11,2;5,21;3,96;4;7;;;;;;;V;0
734879;130;2022-06-20 08:30:54;4;524;MOEDA;NHE0337;8,23;8,61;3,84;3,68;9;15;;;;;;;V;0
734879;130;2022-06-20 08:30:54;3;523;MOEDA;NHE0337;8,23;8,61;3,84;3,68;11;8;;;;;;;V;0
734879;130;2022-06-20 08:30:54;2;522;MOEDA;NHE0337;8,23;8,61;3,84;3,68;13;13;;;;;;;V;0
734879;130;2022-06-20 08:30:54;1;521;MOEDA;NHE0337;8,23;8,61;3,84;3,68;6;7;;;;;;;V;0
734879;130;2022-06-20 09:06:47;4;524;MELO FRANCO;NHE0337;12,24;14,1;4,56;6,13;19;16;;;;;;;V;0
734879;130;2022-06-20 09:06:47;3;523;MELO FRANCO;NHE0337;12,24;14,1;4,56;6,13;11;18;;;;;;;V;0
734879;130;2022-06-20 09:06:47;2;522;MELO FRANCO;NHE0337;12,24;14,1;4,56;6,13;17;20;;;;;;;V;0
734879;130;2022-06-20 09:06:47;1;521;MELO FRANCO;NHE0337;12,24;14,1;4,56;6,13;10;9;;;;;;;V;0
734879;11;2022-06-21 01:41:52;4;48;MELO FRANCO;NEH0340;8,79;7,16;3,3;2,7;4;7;;;;;;;V;1
734879;11;2022-06-21 01:41:52;3;47;MELO FRANCO;NEH0340;8,79;7,16;3,3;2,7;7;10;;;;;;;V;1
734879;11;2022-06-21 01:41:52;2;46;MELO FRANCO;NEH0340;8,79;7,16;3,3;2,7;9;8;;;;;;;V;1
734879;11;2022-06-21 01:41:52;1;45;MELO FRANCO;NEH0340;8,79;7,16;3,3;2,7;9;7;;;;;;;V;1
734879;11;2022-06-21 02:40:01;4;48;MOEDA;NEH0340;10,78;10,02;2,83;2,91;10;7;;;;;;;V;1
734879;11;2022-06-21 02:40:01;3;47;MOEDA;NEH0340;10,78;10,02;2,83;2,91;13;11;;;;;;;V;1
734879;11;2022-06-21 02:40:01;2;46;MOEDA;NEH0340;10,78;10,02;2,83;2,91;10;11;;;;;;;V;1
734879;11;2022-06-21 02:40:01;1;45;MOEDA;NEH0340;10,78;10,02;2,83;2,91;10;11;;;;;;;V;1
734879;11;2022-06-21 05:55:25;4;48;P1-08 P1-09 KM272;NEH0340;11,87;12,06;3,11;3,03;11;9;;;;;;;V;1
734879;11;2022-06-21 05:55:25;3;47;P1-08 P1-09 KM272;NEH0340;11,87;12,06;3,11;3,03;16;12;;;;;;;V;1
734879;11;2022-06-21 05:55:25;2;46;P1-08 P1-09 KM272;NEH0340;11,87;12,06;3,11;3,03;13;12;;;;;;;V;1
734879;11;2022-06-21 05:55:25;1;45;P1-08 P1-09 KM272;NEH0340;11,87;12,06;3,11;3,03;12;12;;;;;;;V;1
734879;11;2022-06-21 06:54:50;4;48;P1-11 P1-10 KM237;NEH0340;12,72;12,41;2,94;3,07;13;9;40,17;26,29;16,56;17,47;77,0;21,0;V;1
734879;11;2022-06-21 06:54:50;3;47;P1-11 P1-10 KM237;NEH0340;12,72;12,41;2,94;3,07;16;12;40,17;26,29;16,56;17,47;58,0;28,0;V;1
734879;11;2022-06-21 06:54:50;2;46;P1-11 P1-10 KM237;NEH0340;12,72;12,41;2,94;3,07;15;13;40,17;26,29;16,56;17,47;64,0;42,0;V;1
734879;11;2022-06-21 06:54:50;1;45;P1-11 P1-10 KM237;NEH0340;12,72;12,41;2,94;3,07;13;13;40,17;26,29;16,56;17,47;49,0;21,0;V;1
734879;11;2022-06-21 07:24:24;4;48;P1-12 P1-13 KM212;NEH0340;4,43;8,64;3,73;3,89;2;3;;;;;;;V;1
734879;11;2022-06-21 07:24:24;3;47;P1-12 P1-13 KM212;NEH0340;4,43;8,64;3,73;3,89;7;9;;;;;;;V;1
734879;11;2022-06-21 07:24:24;2;46;P1-12 P1-13 KM212;NEH0340;4,43;8,64;3,73;3,89;7;7;;;;;;;V;1
734879;11;2022-06-21 07:24:24;1;45;P1-12 P1-13 KM212;NEH0340;4,43;8,64;3,73;3,89;7;10;;;;;;;V;1
734879;11;2022-06-21 08:01:57;4;48;P2-01 P1-14 KM186;NEH0340;11,89;11,11;3,34;3,43;12;9;;;;;;;V;1
734879;11;2022-06-21 08:01:57;3;47;P2-01 P1-14 KM186;NEH0340;11,89;11,11;3,34;3,43;16;9;;;;;;;V;1
734879;11;2022-06-21 08:01:57;2;46;P2-01 P1-14 KM186;NEH0340;11,89;11,11;3,34;3,43;17;13;;;;;;;V;1
